Gender,Education % 15-24 years Second degree and special vocational training degree,Education % 15-24 years Lowest higher and lower university level,Education % 15-24 years Higher university degree and research training,Education % 15-24 years All levels of education,Education % 15-24 years Elementary or unknown,Education % 15-24 years Total graduates,Education % 25-44 years Second degree and special vocational training degree,Education % 25-44 years Lowest higher and lower university level,Education % 25-44 years Higher university degree and research training,Education % 25-44 years All levels of education,Education % 25-44 years Elementary or unknown,Education % 25-44 years Total graduates,Education % 45-64 years Second degree and special vocational training degree,Education % 45-64 years Lowest higher and lower university level,Education % 45-64 years Higher university degree and research training,Education % 45-64 years All levels of education,Education % 45-64 years Elementary or unknown,Education % 45-64 years Total graduates,Education % 65 and over Second degree and special vocational training degree,Education % 65 and over Lowest higher and lower university level,Education % 65 and over Higher university degree and research training,Education % 65 and over All levels of education,Education % 65 and over Elementary or unknown,Education % 65 and over Total graduates,0-14 year olds,Pensioners and others,"Students, school children, conscripts and civil service",Employed,Unemployed,Labor force,Outside the labor force,Taxable income per housing association,Taxable income per person,Married couple without children,Married couple and children,Unmarried couple without children,Unmarried couple and children,Father and children,Mother and children,municipality,code,name,green area %
0,0.046247818,0.00087260036,0.0,0.15095986,0.10383944,0.04712042,0.07329843,0.037521817,0.07155323,0.2225131,0.040139616,0.18237348,0.10820244,0.10820244,0.15968587,0.43106458,0.054973822,0.37609076,0.034904014,0.06457242,0.06457242,0.19546248,0.03141361,0.16404887,0.10955632,0.099658705,,0.2228669,0.021160409,0.2440273,0.25665528,125477.0,47611.0,0.3273495,0.36008447,0.0844773,0.08553326,0.023231257,0.119324185,091,492,Jollas,24.4587675503483
1,0.016088061,0.0,0.0,0.10245555,0.08636749,0.016088061,0.078746825,0.050804403,0.10922947,0.2726503,0.0338696,0.23878069,0.082133785,0.10414903,0.19305673,0.41320914,0.0338696,0.37933955,0.049110923,0.066045724,0.059271805,0.21168502,0.03725656,0.17442845,0.096245736,0.108191125,0.03924915,0.23651877,0.019112628,0.2556314,0.243686,125477.0,47611.0,0.3273495,0.36008447,0.0844773,0.08553326,0.023231257,0.119324185,091,492,Jollas,24.4587675503483
0,0.061895553,0.0,0.0,0.10444874,0.04255319,0.061895553,0.19148937,0.11798839,0.10638298,0.50676984,0.09090909,0.41586074,0.088974856,0.06769826,0.056092843,0.2591876,0.046421662,0.21276596,0.029013539,0.03868472,0.034816246,0.1295938,0.027079303,0.102514505,0.08304011,0.06403941,,0.23434201,0.03237157,0.2667136,0.18015482,52824.0,28624.0,0.30133334,0.21066667,0.22933333,0.10666667,0.010666667,0.14133333,091,493,Tullisaari,52.5820165568525
1,0.05065123,0.011577424,0.0,0.105643995,0.04341534,0.062228654,0.12590449,0.12156295,0.1316932,0.41823444,0.039073806,0.37916064,0.0984081,0.114327066,0.08248915,0.31982633,0.024602026,0.2952243,0.039073806,0.046309695,0.031837918,0.15629523,0.039073806,0.117221415,0.06685433,0.10978185,0.045038704,0.29697397,0.03448276,0.33145672,0.22167487,52824.0,28624.0,0.30133334,0.21066667,0.22933333,0.10666667,0.010666667,0.14133333,091,493,Tullisaari,52.5820165568525
0,0.05526036,0.005313496,0.0,0.1285866,0.06801275,0.060573857,0.17109458,0.12433581,0.11052072,0.47183847,0.065887354,0.4059511,0.09458023,0.07226355,0.07438895,0.282678,0.04144527,0.24123274,0.02975558,0.025504783,0.036131773,0.11689692,0.025504783,0.09139214,0.10243525,0.06725937,,0.2385002,0.025898725,0.26439893,0.20177813,123417.0,44455.0,0.26716605,0.28339577,0.20224719,0.107365794,0.013732834,0.12609239,091,494,Kruunuvuorenranta,25.0366819836293
1,0.053238686,0.008873114,0.001774623,0.11268856,0.04880213,0.06388643,0.14108253,0.15084295,0.13842058,0.46938777,0.039041705,0.43034604,0.06921029,0.10470275,0.08163265,0.28305236,0.027506655,0.2555457,0.038154393,0.041703638,0.021295475,0.13487133,0.033717833,0.10115351,0.09818322,0.08967917,0.032470044,0.2883649,0.025125628,0.31349054,0.22033243,123417.0,44455.0,0.26716605,0.28339577,0.20224719,0.107365794,0.013732834,0.12609239,091,494,Kruunuvuorenranta,25.0366819836293
0,0.030088495,0.0,0.0,0.118584074,0.088495575,0.030088495,0.11150443,0.063716814,0.07964602,0.3061947,0.051327433,0.25486726,0.12566371,0.09026549,0.14690265,0.40353984,0.040707964,0.36283186,0.042477876,0.04778761,0.049557522,0.17168142,0.031858407,0.139823,0.10690122,0.08863329,,0.23951286,0.024357239,0.2638701,0.22530447,73438.0,31328.0,0.26652893,0.35123968,0.11363637,0.12190083,0.020661157,0.12603305,091,495,Hevossalmi,28.1944172516944
1,0.0432,0.0016,0.0,0.1312,0.0864,0.0448,0.0832,0.096,0.1104,0.312,0.0224,0.2896,0.0576,0.136,0.1296,0.3472,0.024,0.3232,0.0448,0.0656,0.0368,0.2096,0.0624,0.1472,0.0879567,0.10757781,0.04533153,0.2510149,0.01894452,0.2699594,0.24086604,73438.0,31328.0,0.26652893,0.35123968,0.11363637,0.12190083,0.020661157,0.12603305,091,495,Hevossalmi,28.1944172516944
0,0.063652895,0.012210964,0.0007794232,0.11639387,0.039750583,0.07664328,0.14627177,0.10496233,0.15822291,0.47336972,0.063912705,0.409457,0.0771629,0.052740972,0.09145232,0.25643024,0.035074044,0.2213562,0.030657314,0.040530007,0.061574437,0.15380618,0.021044428,0.13276176,0.049746413,0.092478685,0.03604187,0.2615733,0.02525089,0.28682423,0.17826697,66687.0,40752.0,0.2997159,0.20265152,0.3252841,0.057291668,0.021780303,0.093276516,091,50,Punavuori,4.55031967916228
1,0.09269912,0.02300885,0.0019911504,0.15376106,0.036061946,0.11769912,0.11061947,0.11438053,0.185177,0.44336283,0.03318584,0.410177,0.04225664,0.059070796,0.09623894,0.21570796,0.018141594,0.19756638,0.03584071,0.061725665,0.056858405,0.18716814,0.032743365,0.15442477,0.047156576,0.11481602,0.043163914,0.30732706,0.022445235,0.32977232,0.20513651,66687.0,40752.0,0.2997159,0.20265152,0.3252841,0.057291668,0.021780303,0.093276516,091,50,Punavuori,4.55031967916228
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,091,500,Villinki,32.8093414699171
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,091,500,Villinki,32.8093414699171
0,0.050938338,0.0057908846,0.00042895443,0.13565683,0.07849866,0.057158176,0.14745308,0.0936193,0.0955496,0.43796247,0.10134048,0.33662197,0.104021445,0.05297587,0.05597855,0.27270776,0.059731904,0.21297587,0.04686327,0.02991957,0.022627346,0.15367292,0.054262735,0.09941019,0.09535672,0.08829175,0.0452485,0.21480785,0.032466207,0.24727407,0.22889696,46494.0,23506.0,0.24624182,0.26879084,0.20326798,0.087254904,0.023039216,0.17140523,091,501,Latokartanon peruspiiri,
1,0.06251742,0.011983279,0.0006502555,0.13831863,0.06316768,0.07515095,0.10998607,0.10617743,0.111565255,0.39052483,0.0627961,0.32772875,0.08072457,0.07292151,0.06697631,0.2627032,0.042080816,0.22062239,0.061031118,0.046075244,0.018578727,0.20845333,0.08276823,0.1256851,0.084207945,0.12541348,0.056928165,0.22922367,0.028055703,0.25727937,0.2665496,46494.0,23506.0,0.24624182,0.26879084,0.20326798,0.087254904,0.023039216,0.17140523,091,501,Latokartanon peruspiiri,
0,0.047423888,0.0023419203,0.00058548007,0.11797424,0.06762295,0.05035129,0.16686183,0.09338407,0.06703747,0.4233021,0.09601874,0.32728338,0.10392272,0.049765807,0.034836065,0.25585482,0.06733021,0.18852459,0.06469555,0.045667447,0.024590164,0.20286885,0.06791569,0.13495316,0.07349232,0.11063976,,0.21084614,0.034051824,0.24489796,0.22024766,42935.0,23216.0,0.31181252,0.22812052,0.19033955,0.07604017,0.018651363,0.17503586,091,502,Pukinmaen peruspiiri,
1,0.045850985,0.008721654,0.0007475704,0.10316472,0.047844507,0.05532021,0.109892845,0.10067281,0.07774732,0.34637427,0.0580613,0.28831297,0.09643658,0.07675056,0.03712933,0.25965613,0.049339645,0.21031646,0.08721655,0.07351109,0.022925492,0.2908049,0.107151754,0.18365313,0.0747535,0.16865398,,0.21795459,0.031185508,0.2491401,0.2857143,42935.0,23216.0,0.31181252,0.22812052,0.19033955,0.07604017,0.018651363,0.17503586,091,502,Pukinmaen peruspiiri,
0,0.040639862,0.002075227,0.0,0.12157372,0.07885863,0.042715088,0.14820579,0.07531345,0.05827929,0.36956334,0.08776481,0.28179854,0.11725032,0.075486384,0.056982275,0.31137052,0.061651535,0.24971898,0.056636404,0.046087332,0.029399049,0.19749244,0.06536965,0.13212278,0.085302375,0.106396824,0.0349976,0.21991645,0.03472365,0.2546401,0.2266968,53083.0,26162.0,0.31241882,0.28306052,0.14666148,0.088334635,0.024032217,0.14549233,091,503,Malmin peruspiiri,
1,0.04267908,0.0033922372,0.00015777849,0.11123383,0.065004736,0.046229094,0.11091827,0.087567054,0.0791259,0.328337,0.05072578,0.27761123,0.09758599,0.096797094,0.06839697,0.3086936,0.045913536,0.26278007,0.07320921,0.056405805,0.020668982,0.25173557,0.10145156,0.150284,0.084583245,0.14194234,0.040099993,0.22532703,0.0267105,0.25203753,0.26662558,53083.0,26162.0,0.31241882,0.28306052,0.14666148,0.088334635,0.024032217,0.14549233,091,503,Malmin peruspiiri,
0,0.04390355,0.0020473157,0.00022747953,0.12716106,0.080982715,0.046178345,0.14945404,0.075523205,0.046860784,0.3510009,0.07916287,0.27183804,0.12215651,0.08143767,0.04344859,0.30368516,0.056642402,0.24704276,0.06915378,0.050727934,0.01842584,0.21815287,0.07984532,0.13830756,0.09632704,0.10674554,0.038054034,0.21940668,0.023927247,0.24333392,0.24112661,57728.0,25609.0,0.32163563,0.30454683,0.128166,0.08635948,0.024412572,0.13487947,091,504,Suutarilan peruspiiri,
1,0.037825547,0.0037205457,0.00041339395,0.11368334,0.071723856,0.041959487,0.11761058,0.092393555,0.0684167,0.32988837,0.05146755,0.27842084,0.10562216,0.1025217,0.05622158,0.3017776,0.037412155,0.26436543,0.07606449,0.058495246,0.01570897,0.25465068,0.10438198,0.1502687,0.08838072,0.13906057,0.04520572,0.22090764,0.021984814,0.24289246,0.272647,57728.0,25609.0,0.32163563,0.30454683,0.128166,0.08635948,0.024412572,0.13487947,091,504,Suutarilan peruspiiri,
0,0.03901515,0.0029040405,0.0,0.1290404,0.08712121,0.04191919,0.14633839,0.07184344,0.059848484,0.3554293,0.07739899,0.2780303,0.1239899,0.08207071,0.059469696,0.33068183,0.06515151,0.2655303,0.05631313,0.04671717,0.027020203,0.18484849,0.05479798,0.13005051,0.09821828,0.09633233,0.040349398,0.22815028,0.028239615,0.2563899,0.2349,64053.0,27907.0,0.31360313,0.32109112,0.12729542,0.0909253,0.022285612,0.12479943,091,505,Puistolan peruspiiri,
1,0.038066827,0.0029832935,0.000119331744,0.1124105,0.07124105,0.04116945,0.1150358,0.09976134,0.07863962,0.34582338,0.052386634,0.29343677,0.10513127,0.10381862,0.07028639,0.31933174,0.040095467,0.2792363,0.06408115,0.048090693,0.022315037,0.22243437,0.087947495,0.13448687,0.092808574,0.121147454,0.041987196,0.22616507,0.026601816,0.25276688,0.2559432,64053.0,27907.0,0.31360313,0.32109112,0.12729542,0.0909253,0.022285612,0.12479943,091,505,Puistolan peruspiiri,
0,0.04915103,0.0031277926,0.0,0.16041107,0.10813226,0.05227882,0.17560321,0.039320823,0.021000894,0.36595175,0.1300268,0.23592493,0.12779267,0.030831099,0.015638964,0.29803395,0.12377123,0.17426273,0.05987489,0.021000894,0.008042895,0.17560321,0.08668454,0.08891868,0.0779506,0.10978957,,0.20164685,0.053979874,0.2556267,0.23183897,34496.0,17764.0,0.26124704,0.24309392,0.16179952,0.05919495,0.01973165,0.2549329,091,506,Jakomaen peruspiiri,
1,0.04930468,0.0037926675,0.0,0.123893805,0.07079646,0.053097345,0.16182049,0.053097345,0.02697008,0.32869786,0.08680995,0.24188791,0.1234724,0.050990306,0.022756005,0.29034978,0.09313106,0.19721872,0.07627476,0.021070374,0.00842815,0.25705856,0.15128529,0.105773285,0.07831656,0.15516926,,0.18536139,0.051235132,0.23659652,0.2759378,34496.0,17764.0,0.26124704,0.24309392,0.16179952,0.05919495,0.01973165,0.2549329,091,506,Jakomaen peruspiiri,
0,0.13043478,0.014492754,0.0,0.19565217,0.050724637,0.14492753,0.1521739,0.18115942,0.2173913,0.557971,0.007246377,0.5507246,0.057971016,0.07971015,0.0942029,0.24637681,0.014492754,0.23188406,0.0,0.0,0.0,0.0,0.0,0.0,0.123809524,,,0.3904762,,0.3968254,0.16507937,67747.0,27277.0,,,,,,,091,510,Santahamina,20.7645502047379
1,0.07619048,0.01904762,0.00952381,0.16190477,0.057142857,0.104761906,0.17142858,0.123809524,0.22857143,0.552381,0.028571429,0.52380955,0.0952381,0.114285715,0.03809524,0.2761905,0.028571429,0.24761905,0.0,0.0,0.0,0.00952381,0.00952381,0.0,0.104761906,,0.031746034,0.2793651,,0.2920635,0.14603175,67747.0,27277.0,,,,,,,091,510,Santahamina,20.7645502047379
0,0.029166667,0.0,0.0,0.13333334,0.104166664,0.029166667,0.12083333,0.058333334,0.11666667,0.30416667,0.008333334,0.29583332,0.1,0.1,0.13333334,0.4,0.06666667,0.33333334,0.075,0.033333335,0.020833334,0.1625,0.033333335,0.12916666,0.1294964,0.076258995,0.037410073,0.22589928,0.018705036,0.24460432,0.24316546,64953.0,27270.0,0.21621622,0.31351352,0.14594595,0.15135135,0.027027028,0.14594595,091,520,Suomenlinna,15.4218373787811
1,0.02189781,0.003649635,0.0,0.08759124,0.062043797,0.025547445,0.08394161,0.091240875,0.16788322,0.36131388,0.018248174,0.34306568,0.124087594,0.11313868,0.1350365,0.39051095,0.018248174,0.37226278,0.04379562,0.025547445,0.02189781,0.16058394,0.06934307,0.091240875,0.11798561,0.08201439,0.04028777,0.24172662,0.030215828,0.27194244,0.24028777,64953.0,27270.0,0.21621622,0.31351352,0.14594595,0.15135135,0.027027028,0.14594595,091,520,Suomenlinna,15.4218373787811
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,091,531,Lansisaaret,0.970615895210858
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,091,531,Lansisaaret,0.970615895210858
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,091,532,Itasaaret,1.77891276955813
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,091,532,Itasaaret,1.77891276955813
0,0.039471302,0.0009053051,0.0,0.1175086,0.077131994,0.040376607,0.15028064,0.05721528,0.037841752,0.34727502,0.10193735,0.24533768,0.12963969,0.06626833,0.039652362,0.31884846,0.083288066,0.23556039,0.06789788,0.04617056,0.028969763,0.21636792,0.07332971,0.1430382,0.07477911,0.117376626,0.033618275,0.20321816,0.04252568,0.24574384,0.225774,43930.0,23717.0,0.32923618,0.24992684,0.15364355,0.07901668,0.023705004,0.16447176,091,541,Keski-Vuosaari,16.8486195081588
1,0.03906495,0.003137747,0.0,0.103702545,0.06149984,0.0422027,0.10840916,0.070913084,0.050517727,0.28224036,0.052400377,0.22983998,0.10150612,0.09146533,0.05145905,0.29855663,0.054126136,0.2444305,0.09648573,0.073266394,0.024160653,0.31550047,0.1215877,0.19391277,0.07061274,0.17699878,0.036707133,0.21004239,0.03412111,0.2441635,0.28431866,43930.0,23717.0,0.32923618,0.24992684,0.15364355,0.07901668,0.023705004,0.16447176,091,541,Keski-Vuosaari,16.8486195081588
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,091,542,Nordsjon kartano,94.2338069680161
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,091,542,Nordsjon kartano,94.2338069680161
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,091,543,Uutela,32.7301316146664
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,091,543,Uutela,32.7301316146664
0,0.04330312,0.003021148,0.0005035247,0.14853978,0.10171198,0.046827793,0.11329305,0.05790534,0.054884188,0.35246727,0.12638469,0.22608258,0.13595167,0.06646526,0.054884188,0.35649547,0.09919436,0.25730112,0.05085599,0.019637462,0.019637462,0.14249748,0.052366566,0.09013092,0.08579192,0.09375,,0.20263976,0.04677795,0.2494177,0.2218556,42698.0,19781.0,0.28718704,0.26435935,0.16126657,0.06185567,0.0154639175,0.20986745,091,544,Meri-Rastila,25.3877423642606
1,0.03739551,0.00791905,0.0,0.11702596,0.07171139,0.04531456,0.109106906,0.07655081,0.06687198,0.3506379,0.098108225,0.2525297,0.11702596,0.101627804,0.06291245,0.35767707,0.07611087,0.2815662,0.059392873,0.035635725,0.016717995,0.17465904,0.06291245,0.11174659,0.08753882,0.13237578,,0.21001554,0.04677795,0.25679347,0.27193323,42698.0,19781.0,0.28718704,0.26435935,0.16126657,0.06185567,0.0154639175,0.20986745,091,544,Meri-Rastila,25.3877423642606
0,0.03986711,0.00083056476,0.00041528238,0.14784053,0.10672758,0.041112956,0.1299834,0.036129568,0.034883723,0.32392028,0.12292359,0.20099668,0.14617941,0.053156145,0.036544852,0.3488372,0.11295681,0.2358804,0.04900332,0.03986711,0.025747508,0.179402,0.06478405,0.114617944,0.104151055,0.104300916,,0.16814026,0.046755582,0.21489584,0.25011238,37427.0,18063.0,0.2713226,0.24907292,0.12855376,0.06118665,0.035228677,0.25463536,091,545,Kallahti,10.5606793254571
1,0.033230558,0.0027406646,0.0,0.115450494,0.07947928,0.035971224,0.11476533,0.05035971,0.03562864,0.30524153,0.10448784,0.20075369,0.12846865,0.07845152,0.046591297,0.34121275,0.08770127,0.2535115,0.06509078,0.051044878,0.023638232,0.23809524,0.09832134,0.13977389,0.09755732,0.15630151,0.048553873,0.1825266,0.05005245,0.23257905,0.30241272,37427.0,18063.0,0.2713226,0.24907292,0.12855376,0.06118665,0.035228677,0.25463536,091,545,Kallahti,10.5606793254571
0,0.03271328,0.002245029,0.0,0.10038486,0.06542656,0.034958307,0.1324567,0.074727386,0.07087877,0.36144966,0.08338679,0.27806285,0.1010263,0.07280308,0.07953817,0.3085311,0.055163566,0.25336754,0.061257217,0.06831302,0.04650417,0.22963437,0.053559974,0.1760744,0.07203602,0.11418209,,0.22173586,0.025637819,0.24737369,0.2146073,58498.0,30566.0,0.368725,0.22523323,0.18258552,0.07241226,0.02087961,0.13016437,091,546,Aurinkolahti,30.6902341669357
1,0.03472409,0.003230148,0.000269179,0.08559892,0.047375504,0.03822342,0.09959623,0.09125168,0.08452221,0.32328397,0.047913864,0.27537012,0.07644684,0.10228802,0.08102288,0.30094212,0.041184388,0.25975773,0.07671601,0.08694482,0.041991923,0.29017496,0.08452221,0.20565276,0.0734117,0.16895948,0.03064032,0.23699349,0.028014006,0.2650075,0.2730115,58498.0,30566.0,0.368725,0.22523323,0.18258552,0.07241226,0.02087961,0.13016437,091,546,Aurinkolahti,30.6902341669357
0,0.061007958,0.004244032,0.0,0.16763926,0.102387264,0.06525199,0.12095491,0.05729443,0.04774536,0.31405836,0.08806366,0.22599469,0.11087533,0.07533156,0.07480106,0.331565,0.07055703,0.26100796,0.04774536,0.054111406,0.0397878,0.1867374,0.04509284,0.14164457,0.08516707,0.1010595,,0.20130399,0.029543603,0.2308476,0.2383863,57278.0,26569.0,0.31923383,0.3048683,0.09896249,0.07821229,0.02952913,0.16919394,091,547,Rastila,30.2182473885225
1,0.059855986,0.003150315,0.00045004502,0.15976597,0.09630963,0.06345635,0.10621062,0.0720072,0.05850585,0.29252926,0.05580558,0.23672368,0.09765977,0.103060305,0.080558054,0.32583258,0.044554457,0.28127813,0.06435644,0.06210621,0.0270027,0.22187218,0.06840684,0.15346535,0.07803586,0.13365933,,0.22718011,0.033414833,0.26059493,0.27017114,57278.0,26569.0,0.31923383,0.3048683,0.09896249,0.07821229,0.02952913,0.16919394,091,547,Rastila,30.2182473885225
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,091,548,Niinisaari,24.683691566314
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,091,548,Niinisaari,24.683691566314
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,091,549,Mustavuori,100.0
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,091,549,Mustavuori,100.0
0,0.04225352,0.0,0.0,0.13145539,0.089201875,0.04225352,0.061032865,0.028169014,0.018779343,0.1971831,0.089201875,0.10798122,0.13615024,0.10798122,0.103286386,0.43661973,0.089201875,0.34741783,0.07042254,0.07981221,0.037558686,0.23474178,0.04694836,0.18779343,0.05882353,0.13507625,,0.2570806,0.034858387,0.291939,0.23093683,91572.0,35193.0,0.31707317,0.30081302,0.16260162,0.06504065,0.07317073,0.08130081,091,550,ostersundom,
1,0.04712042,0.0,0.0,0.15183246,0.10471204,0.04712042,0.08900524,0.04712042,0.02617801,0.17801048,0.015706806,0.16230367,0.11518325,0.09424084,0.09424084,0.36649215,0.06282722,0.30366492,0.07853403,0.083769634,0.020942409,0.30366492,0.12041885,0.18324608,0.06100218,0.1459695,0.050108932,0.17864923,0.041394334,0.22004357,0.2570806,91572.0,35193.0,0.31707317,0.30081302,0.16260162,0.06504065,0.07317073,0.08130081,091,550,ostersundom,
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,091,560,Salmenkallio,83.8376475734706
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,091,560,Salmenkallio,83.8376475734706
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,091,570,Talosaari,54.5449730210938
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,091,570,Talosaari,54.5449730210938
0,0.0591716,0.0,0.0,0.18343195,0.12426036,0.0591716,0.0591716,0.082840234,0.0591716,0.20710059,0.00591716,0.20118344,0.112426035,0.112426035,0.20710059,0.4556213,0.02366864,0.43195266,0.01775148,0.03550296,0.082840234,0.15384616,0.01775148,0.13609467,0.10148515,0.09158416,0.047029704,0.26980197,,0.27970296,0.24009901,187801.0,58856.0,0.33858266,0.42519686,0.070866145,0.08661418,0.03937008,0.03937008,091,580,Karhusaari,33.8597387297772
1,0.03821656,0.006369427,0.0,0.10191083,0.05732484,0.044585988,0.08280255,0.044585988,0.0955414,0.24840765,0.025477707,0.22292994,0.11464968,0.17197452,0.24840765,0.55414015,0.01910828,0.53503186,0.012738854,0.044585988,0.012738854,0.0955414,0.025477707,0.070063695,0.09158416,0.06930693,0.034653466,0.26980197,,0.28465346,0.19554456,187801.0,58856.0,0.33858266,0.42519686,0.070866145,0.08661418,0.03937008,0.03937008,091,580,Karhusaari,33.8597387297772
0,0.10526316,0.0,0.0,0.25657895,0.1513158,0.10526316,0.05592105,0.039473683,0.032894738,0.14802632,0.019736841,0.12828948,0.13486843,0.16447368,0.19736843,0.5361842,0.039473683,0.49671054,0.013157895,0.016447369,0.0065789474,0.059210528,0.023026315,0.03618421,0.06685633,0.04125178,,0.30156472,0.015647227,0.31721196,0.18207681,136050.0,40055.0,0.29357797,0.49082568,0.055045873,0.06880734,0.027522936,0.06422018,091,591,Landbo,88.8139505550135
1,0.065972224,0.0034722222,0.0,0.2013889,0.13194445,0.06944445,0.027777778,0.06944445,0.065972224,0.18055555,0.017361112,0.16319445,0.15277778,0.22222222,0.18055555,0.5798611,0.024305556,0.5555556,0.010416667,0.0,0.013888889,0.038194444,0.013888889,0.024305556,0.091038406,0.044096727,0.06543385,0.28307256,0.017069701,0.30014226,0.20056899,136050.0,40055.0,0.29357797,0.49082568,0.055045873,0.06880734,0.027522936,0.06422018,091,591,Landbo,88.8139505550135
0,0.08955224,0.0,0.0,0.1641791,0.07462686,0.08955224,0.04477612,0.0,0.0,0.05970149,0.014925373,0.04477612,0.19402985,0.13432837,0.07462686,0.5074627,0.104477614,0.40298507,0.07462686,0.05970149,0.04477612,0.26865673,0.08955224,0.17910448,,,,,,,,,,,,,,,,091,592,Puroniitty,88.6092974700535
1,0.042857144,0.0,0.0,0.22857143,0.18571429,0.042857144,0.08571429,0.0,0.014285714,0.14285715,0.042857144,0.1,0.14285715,0.1,0.12857144,0.42857143,0.057142857,0.37142858,0.042857144,0.071428575,0.028571429,0.2,0.057142857,0.14285715,,,,,,,,,,,,,,,,091,592,Puroniitty,88.6092974700535
0,0.030444965,0.009367681,0.0,0.10070258,0.06088993,0.039812647,0.10772834,0.051522247,0.13348946,0.32786885,0.035128806,0.29274005,0.08196721,0.05620609,0.20140515,0.37002343,0.030444965,0.33957845,0.028103044,0.07259953,0.09601874,0.20140515,0.0046838406,0.19672132,0.077562325,0.10156971,,0.24561404,0.013850415,0.25946444,0.21237303,171023.0,87247.0,0.34628975,0.27561837,0.17314488,0.06007067,0.038869258,0.10600707,091,60,Eira,24.0691128076218
1,0.033472802,0.0,0.0,0.087866105,0.054393306,0.033472802,0.041841004,0.077405855,0.17154811,0.32635984,0.035564855,0.29079497,0.077405855,0.07322176,0.17364016,0.35355648,0.029288704,0.32426777,0.041841004,0.058577407,0.09623431,0.23221758,0.035564855,0.19665273,0.08679593,0.14496768,0.031394277,0.24192059,0.023084026,0.2650046,0.2631579,171023.0,87247.0,0.34628975,0.27561837,0.17314488,0.06007067,0.038869258,0.10600707,091,60,Eira,24.0691128076218
0,0.035309795,0.0026648901,0.00066622254,0.104596935,0.06595603,0.038640905,0.10859427,0.083277814,0.14590274,0.37908062,0.041305795,0.3377748,0.07261825,0.06928714,0.14323784,0.31512326,0.029980013,0.28514323,0.03464357,0.06462359,0.08261159,0.2011992,0.019320453,0.18187875,0.08761106,0.09155972,,0.22803554,0.018262586,0.24629812,0.21174729,97764.0,47914.0,0.2788374,0.34695733,0.15803815,0.07266121,0.025431426,0.11807448,091,601,Kulosaaren peruspiiri,
1,0.039452054,0.0065753423,0.0,0.115068495,0.069041096,0.046027396,0.064109586,0.096438356,0.17753425,0.36547944,0.02739726,0.3380822,0.05041096,0.06684931,0.14465754,0.28219178,0.020273972,0.2619178,0.046027396,0.07835616,0.06739726,0.23726027,0.04547945,0.19178082,0.09155972,0.13524185,,0.2497532,0.019990128,0.26974332,0.27221125,97764.0,47914.0,0.2788374,0.34695733,0.15803815,0.07266121,0.025431426,0.11807448,091,601,Kulosaaren peruspiiri,
0,0.0459171,0.0045503434,0.00016546703,0.115247786,0.06461488,0.050632913,0.15090594,0.09266154,0.10349963,0.42889056,0.081823446,0.3470671,0.102672294,0.05692066,0.067676015,0.28849176,0.061222803,0.22726896,0.046992637,0.037561014,0.034748077,0.1673699,0.048068173,0.11930173,0.07345281,0.094486125,0.034465812,0.23110442,0.03594011,0.2670445,0.20240474,52566.0,28758.0,0.26710612,0.23849703,0.23256427,0.08714568,0.023203691,0.1514832,091,602,Herttoniemen peruspiiri,
1,0.047995403,0.0068256934,0.0005029458,0.105115674,0.049791638,0.05532404,0.10410979,0.10583417,0.13716051,0.38920823,0.04210375,0.34710446,0.086147435,0.07587297,0.07924989,0.2769076,0.035637304,0.2412703,0.05783877,0.055826988,0.029170858,0.2287685,0.08593189,0.14283662,0.07456672,0.13049176,0.041575205,0.2554467,0.028470334,0.28391704,0.24663368,52566.0,28758.0,0.26710612,0.23849703,0.23256427,0.08714568,0.023203691,0.1514832,091,602,Herttoniemen peruspiiri,
