INDEX;ASUKKAITA;ASVALJYYS;IKA0_9;IKA10_19;IKA20_29;IKA30_39;IKA40_49;IKA50_59;IKA60_69;IKA70_79;IKA_YLI80
11369;17;42.41;99;99;99;99;99;99;99;99;99
11373;6;17.5;99;99;99;99;99;99;99;99;99
11403;154;37.48;17;22;8;24;28;22;17;11;5
11404;184;40.62;31;16;21;22;33;15;20;20;6
11405;335;37.96;31;21;39;58;38;48;43;42;15
11406;692;36.85;62;48;89;120;106;74;92;63;38
11407;652;37.18;62;74;58;107;92;76;66;69;48
11408;165;42.25;14;12;7;18;20;12;19;38;25
11409;388;42.99;22;11;49;75;51;39;59;61;21
11410;5;51.6;99;99;99;99;99;99;99;99;99
11411;207;35.36;26;10;26;33;31;23;35;16;7
11412;88;40.99;99;99;99;99;99;99;99;99;99
11413;173;27.55;38;21;21;25;31;21;9;4;3
11414;146;25.48;34;25;7;35;28;10;6;0;1
11415;38;39.34;99;99;99;99;99;99;99;99;99
11416;148;41.86;26;25;5;21;21;24;14;7;5
11417;86;38.18;99;99;99;99;99;99;99;99;99
11418;190;42.12;20;36;13;18;30;27;28;16;2
11419;119;45.93;20;21;2;17;21;19;10;8;1
11420;322;29.1;59;72;15;59;51;35;20;10;1
11421;401;34.63;53;61;38;56;70;54;40;22;7
11425;78;43.26;99;99;99;99;99;99;99;99;99
11426;911;38.97;81;81;239;167;98;84;68;70;23
11427;174;33.95;28;23;23;36;29;15;10;9;1
11428;527;35.57;49;57;51;66;80;57;57;75;35
11429;127;39.77;11;30;4;7;35;17;14;9;0
11430;94;36.62;99;99;99;99;99;99;99;99;99
11431;186;45.7;27;25;12;23;34;35;12;11;7
11432;382;32.23;53;58;40;66;57;42;33;24;9
11433;453;28.76;69;53;54;93;63;59;35;24;3
11434;241;43.22;21;41;11;22;39;33;41;25;8
11435;50;58.28;99;99;99;99;99;99;99;99;99
11436;90;30.39;99;99;99;99;99;99;99;99;99
11437;185;37.23;30;37;11;11;41;28;22;5;0
11438;356;39.66;47;71;12;37;74;56;30;20;9
11439;390;31.86;48;29;98;88;61;22;22;15;7
11440;580;38.38;54;50;137;114;66;36;51;51;21
11441;388;37.25;35;23;46;65;41;43;47;53;35
11442;221;47.68;22;35;15;25;31;28;24;25;16
11444;32;54.56;99;99;99;99;99;99;99;99;99
11445;653;44.07;14;23;194;111;48;70;85;70;38
11446;618;45.35;39;25;108;107;50;51;80;98;60
11448;50;37.06;99;99;99;99;99;99;99;99;99
11449;180;44.72;16;36;7;17;22;26;11;24;21
11450;166;55.76;19;43;6;12;30;34;10;4;8
11451;34;90.85;99;99;99;99;99;99;99;99;99
11452;22;88.64;99;99;99;99;99;99;99;99;99
11530;7;41.43;99;99;99;99;99;99;99;99;99
11533;13;67.77;99;99;99;99;99;99;99;99;99
11534;16;39.43;99;99;99;99;99;99;99;99;99
11540;8;29.38;99;99;99;99;99;99;99;99;99
11541;10;42.3;99;99;99;99;99;99;99;99;99
11542;15;21.27;99;99;99;99;99;99;99;99;99
11564;23;43.96;99;99;99;99;99;99;99;99;99
11565;138;34.78;9;19;21;19;19;21;16;14;0
11566;71;57.94;99;99;99;99;99;99;99;99;99
11567;147;34.37;14;32;10;14;27;22;8;13;7
11568;304;34.85;22;29;50;51;44;31;42;18;17
11569;386;32.94;60;45;58;77;43;36;31;27;9
11570;545;41.13;29;32;48;74;69;76;85;94;38
11571;499;35.07;61;58;40;83;70;53;66;54;14
11572;213;38.56;27;34;9;25;35;25;27;28;3
11573;105;47.08;18;9;4;19;12;13;10;8;12
11574;83;31.07;99;99;99;99;99;99;99;99;99
11575;140;40.64;31;20;2;34;15;18;11;7;2
11576;119;34.83;19;22;7;17;23;18;7;5;1
11577;58;53.62;99;99;99;99;99;99;99;99;99
11578;167;37.67;24;37;5;15;36;20;15;13;2
11579;122;39.19;12;34;4;4;29;21;11;4;3
11580;131;46.32;8;29;11;8;20;28;16;7;4
11581;98;44.71;99;99;99;99;99;99;99;99;99
11582;217;39.7;43;33;9;40;44;22;15;8;3
11583;677;32.75;100;85;56;128;92;73;80;48;15
11584;268;31.59;42;31;32;65;35;32;14;10;7
11585;41;29.8;99;99;99;99;99;99;99;99;99
11586;352;35.45;35;19;52;92;38;46;29;26;15
11587;207;35.61;17;21;37;57;30;20;9;12;4
11588;977;34.16;103;67;222;224;137;68;64;54;38
11589;967;35.74;80;83;131;211;137;98;83;86;58
11590;551;35.71;71;71;53;113;91;69;36;28;19
11591;437;34.65;73;59;31;101;81;50;22;17;3
11592;31;34.06;99;99;99;99;99;99;99;99;99
11593;52;39.58;99;99;99;99;99;99;99;99;99
11594;153;41.73;21;25;5;20;26;25;15;13;3
11595;210;43.61;21;43;8;25;30;31;28;19;5
11596;55;43.76;99;99;99;99;99;99;99;99;99
11598;6;66.17;99;99;99;99;99;99;99;99;99
11600;6;40.5;99;99;99;99;99;99;99;99;99
11603;273;33.85;27;37;16;41;34;39;42;23;14
11604;74;45.8;99;99;99;99;99;99;99;99;99
11605;90;42.03;99;99;99;99;99;99;99;99;99
11606;35;57.14;99;99;99;99;99;99;99;99;99
11608;223;52.27;18;16;38;44;30;21;26;19;11
11609;700;38.86;27;26;107;146;74;74;77;118;51
11610;17;46.76;99;99;99;99;99;99;99;99;99
11611;83;73.31;99;99;99;99;99;99;99;99;99
11612;10;195.3;99;99;99;99;99;99;99;99;99
11613;15;56.47;99;99;99;99;99;99;99;99;99
11696;12;44.58;99;99;99;99;99;99;99;99;99
11701;7;51.14;99;99;99;99;99;99;99;99;99
11725;103;47.32;6;18;4;14;21;23;12;5;0
11726;161;44.15;17;23;6;13;28;28;21;20;5
11727;143;44.88;13;22;13;12;14;18;21;22;8
11728;280;37.95;35;26;22;44;41;40;21;36;15
11729;149;37.86;19;19;15;27;32;15;8;9;5
11730;72;37.9;99;99;99;99;99;99;99;99;99
11731;31;31.23;99;99;99;99;99;99;99;99;99
11732;202;38.75;23;10;25;40;25;22;22;21;14
11733;759;32.79;96;87;152;183;92;74;47;21;7
11734;122;43.29;10;7;10;20;21;23;15;11;5
11735;91;53.91;99;99;99;99;99;99;99;99;99
11736;101;45.65;26;10;2;24;25;8;1;2;3
11737;134;39.96;19;21;8;20;19;23;11;11;2
11738;51;50.87;99;99;99;99;99;99;99;99;99
11739;142;44.87;22;18;8;18;23;16;19;8;10
11740;162;41.8;10;30;12;8;26;33;28;10;5
11741;149;45.75;19;29;6;10;30;24;19;10;2
11742;262;34.9;36;50;6;33;55;40;26;13;3
11743;216;34.42;28;31;25;29;30;27;22;13;11
11744;256;36.99;23;32;23;32;37;40;41;23;5
11745;523;30.73;71;49;124;101;64;38;46;21;9
11746;663;38.34;65;41;132;135;78;52;66;52;42
11747;669;37.29;55;41;128;164;62;58;60;59;42
11748;783;35.02;64;53;180;165;91;81;77;49;23
11749;179;39.55;16;5;17;58;38;13;6;15;11
11750;295;28.6;35;13;105;69;34;10;10;14;5
11751;814;34.71;92;86;109;136;98;107;70;85;31
11752;164;0.27;5;0;7;4;7;2;10;48;81
11755;98;34.39;99;99;99;99;99;99;99;99;99
11756;201;39.12;29;34;8;26;41;37;13;4;9
11757;62;34.44;99;99;99;99;99;99;99;99;99
11765;73;26.71;99;99;99;99;99;99;99;99;99
11766;130;32.88;15;9;20;34;22;7;8;8;7
11767;351;40.73;30;28;35;69;33;40;44;44;28
11768;120;39.38;20;17;2;10;22;5;19;13;12
11769;14;61.46;99;99;99;99;99;99;99;99;99
11770;411;35.05;36;20;97;104;55;15;32;27;25
11771;292;41.25;29;8;34;67;25;26;31;48;24
11849;8;42;99;99;99;99;99;99;99;99;99
11871;6;39.67;99;99;99;99;99;99;99;99;99
11883;11;48;99;99;99;99;99;99;99;99;99
11884;9;999999999;99;99;99;99;99;99;99;99;99
11887;52;35.44;99;99;99;99;99;99;99;99;99
11888;102;36.24;6;17;11;12;18;18;10;8;2
11889;98;33.49;99;99;99;99;99;99;99;99;99
11890;135;29.84;19;24;12;23;33;7;7;9;1
11891;36;35.17;99;99;99;99;99;99;99;99;99
11892;146;39.9;16;24;9;19;23;23;13;16;3
11893;129;47.09;18;29;2;11;35;16;7;8;3
11894;117;41.35;9;19;9;11;17;18;14;16;4
11895;107;32.93;14;17;19;16;17;18;3;2;1
11896;49;51.49;99;99;99;99;99;99;99;99;99
11897;80;48.1;99;99;99;99;99;99;99;99;99
11898;23;39.04;99;99;99;99;99;99;99;99;99
11899;41;40.39;99;99;99;99;99;99;99;99;99
11901;103;45.1;11;12;8;16;14;9;10;19;4
11902;66;53.38;99;99;99;99;99;99;99;99;99
11903;88;38.28;99;99;99;99;99;99;99;99;99
11904;188;36.17;19;13;37;34;32;24;18;8;3
11905;197;35.4;30;28;18;28;21;33;28;3;8
11906;294;32.57;51;60;20;41;43;37;24;10;8
11907;490;39.33;40;37;74;90;61;45;50;67;26
11908;407;40.09;31;26;38;69;63;36;57;63;24
11909;386;35.14;38;27;71;104;32;36;49;22;7
11910;828;37.34;56;39;175;191;101;83;70;64;49
11911;221;31.67;10;7;68;68;19;21;14;8;6
11915;16;21.13;99;99;99;99;99;99;99;99;99
11917;18;49.11;99;99;99;99;99;99;99;99;99
11928;59;44.51;99;99;99;99;99;99;99;99;99
11929;329;34.67;40;14;58;76;43;26;31;26;15
11930;536;36.02;46;31;116;135;65;44;39;38;22
12002;13;6;99;99;99;99;99;99;99;99;99
12011;8;61.63;99;99;99;99;99;99;99;99;99
12020;10;108.1;99;99;99;99;99;99;99;99;99
12048;7;33;99;99;99;99;99;99;99;99;99
12050;165;39.14;22;20;6;29;20;20;11;22;15
12051;216;37.73;25;21;18;41;37;20;14;24;16
12052;113;29.27;13;15;16;26;13;16;10;3;1
12053;102;45.98;9;16;2;10;17;15;7;25;1
12054;136;51.07;14;23;5;5;28;20;15;18;8
12055;133;47.01;13;17;10;14;15;23;19;11;11
12056;56;45.5;99;99;99;99;99;99;99;99;99
12057;49;27.71;99;99;99;99;99;99;99;99;99
12058;20;36.15;99;99;99;99;99;99;99;99;99
12059;23;45.61;99;99;99;99;99;99;99;99;99
12063;297;32.2;63;28;21;89;51;31;10;4;0
12064;341;32.51;39;35;80;85;43;25;21;12;1
12065;94;7.66;99;99;99;99;99;99;99;99;99
12066;342;28.77;15;35;139;83;48;14;4;4;0
12067;69;35.7;99;99;99;99;99;99;99;99;99
12068;135;35.87;21;18;8;18;24;17;14;14;1
12069;378;40.34;35;30;67;67;53;50;41;23;12
12070;489;37.82;37;30;76;109;75;47;58;43;14
12071;562;34.12;64;57;100;118;74;63;37;31;18
12072;810;28.37;99;87;125;166;113;67;77;57;19
12073;214;38.26;17;13;50;59;33;14;9;11;8
12075;830;28.39;138;95;143;198;109;79;44;22;2
12076;642;37.09;71;49;89;143;83;49;45;70;43
12077;657;32.75;92;71;95;163;109;67;37;19;4
12079;42;63.36;99;99;99;99;99;99;99;99;99
12080;21;48.19;99;99;99;99;99;99;99;99;99
12090;9;72.22;99;99;99;99;99;99;99;99;99
12092;150;43.09;13;6;21;39;14;14;17;17;9
12093;16;52.06;99;99;99;99;99;99;99;99;99
12094;86;22.84;99;99;99;99;99;99;99;99;99
12166;6;44;99;99;99;99;99;99;99;99;99
12190;137;23.34;18;7;53;26;12;14;6;1;0
12191;162;45.8;34;16;36;48;14;10;4;0;0
12197;9;46.33;99;99;99;99;99;99;99;99;99
12198;27;50.93;99;99;99;99;99;99;99;99;99
12203;5;16;99;99;99;99;99;99;99;99;99
12211;5;42.6;99;99;99;99;99;99;99;99;99
12212;135;40.96;14;8;18;23;20;16;19;11;6
12213;167;38.58;13;21;14;19;22;18;21;29;10
12214;73;44.77;99;99;99;99;99;99;99;99;99
12215;160;43.15;14;24;12;13;20;28;31;13;5
12216;151;51.26;9;25;9;12;16;35;17;22;6
12217;112;44.51;14;20;4;10;14;18;17;9;6
12218;365;45.01;29;17;37;66;45;45;44;49;33
12219;218;42.45;16;20;26;50;29;16;23;27;11
12224;34;51.62;99;99;99;99;99;99;99;99;99
12225;20;58.8;99;99;99;99;99;99;99;99;99
12226;100;46.29;13;18;1;5;27;14;13;5;4
12227;154;31.15;26;27;15;30;32;10;4;7;3
12228;169;30.66;25;26;30;37;23;18;6;3;1
12229;200;36.08;38;34;12;25;35;35;8;9;4
12230;128;41.92;12;28;1;12;25;21;11;12;6
12231;53;44.91;99;99;99;99;99;99;99;99;99
12232;9;49.78;99;99;99;99;99;99;99;99;99
12233;107;33.64;7;14;15;16;13;16;17;8;1
12234;289;38.36;25;18;71;60;33;35;23;14;10
12235;97;12.97;99;99;99;99;99;99;99;99;99
12237;809;34.02;91;45;275;165;78;55;44;37;19
12238;1690;27.02;120;109;641;341;177;111;86;66;39
12239;177;24.28;6;10;111;50;0;0;0;0;0
12240;8;28.13;99;99;99;99;99;99;99;99;99
12241;14;74.29;99;99;99;99;99;99;99;99;99
12242;37;84;99;99;99;99;99;99;99;99;99
12253;310;23.73;0;5;276;17;12;0;0;0;0
12254;197;38.46;14;13;43;44;20;25;21;12;5
12255;249;43.55;19;18;36;40;36;22;36;24;18
12256;225;49.92;27;11;42;41;32;22;19;14;17
12325;6;40.83;99;99;99;99;99;99;99;99;99
12326;5;49.77;99;99;99;99;99;99;99;99;99
12331;9;55.22;99;99;99;99;99;99;99;99;99
12335;8;45.63;99;99;99;99;99;99;99;99;99
12342;27;52.7;99;99;99;99;99;99;99;99;99
12343;15;37.2;99;99;99;99;99;99;99;99;99
12350;58;55.09;99;99;99;99;99;99;99;99;99
12351;13;32.62;99;99;99;99;99;99;99;99;99
12352;185;36.74;25;16;80;29;22;5;4;4;0
12353;517;35.77;60;37;141;122;67;47;30;11;2
12354;431;35.63;47;32;127;118;37;27;29;14;0
12360;49;50.57;99;99;99;99;99;99;99;99;99
12375;54;60.24;99;99;99;99;99;99;99;99;99
12376;22;43.77;99;99;99;99;99;99;99;99;99
12377;150;43.44;21;21;11;13;26;28;18;8;4
12378;165;43.8;14;26;11;7;36;24;18;19;10
12379;219;39.5;19;30;13;23;38;28;33;24;11
12380;659;39.28;63;63;86;125;111;70;53;55;33
12381;100;40.32;6;8;20;10;16;14;7;14;5
12382;5;104;99;99;99;99;99;99;99;99;99
12385;61;40.36;99;99;99;99;99;99;99;99;99
12386;136;35.89;26;20;11;21;33;18;5;2;0
12387;137;40.91;26;33;3;20;29;11;10;2;3
12388;147;46.48;17;21;5;16;26;21;21;12;8
12389;283;31.05;59;35;16;71;54;27;11;5;5
12390;460;33.42;59;34;78;103;56;38;32;47;13
12391;246;33.83;52;11;23;77;33;20;26;4;0
12392;207;38.36;37;33;3;36;47;22;17;7;5
12393;99;38.58;99;99;99;99;99;99;99;99;99
12394;100;48.35;7;18;8;17;16;20;11;1;2
12395;99;36.71;99;99;99;99;99;99;99;99;99
12396;570;30.27;68;42;109;144;66;35;52;45;9
12397;295;26.32;34;11;59;85;35;20;23;22;6
12399;1231;23.39;138;75;409;335;113;78;48;31;4
12400;645;30.33;41;31;259;180;71;32;26;4;1
12403;18;69.74;99;99;99;99;99;99;99;99;99
12404;6;25;99;99;99;99;99;99;99;99;99
12410;47;29.68;99;99;99;99;99;99;99;99;99
12413;52;44.94;99;99;99;99;99;99;99;99;99
12414;78;35.86;99;99;99;99;99;99;99;99;99
12491;8;64.88;99;99;99;99;99;99;99;99;99
12492;24;40.33;99;99;99;99;99;99;99;99;99
12493;17;34.88;99;99;99;99;99;99;99;99;99
12502;17;40;99;99;99;99;99;99;99;99;99
12503;10;69.4;99;99;99;99;99;99;99;99;99
12504;46;41.3;99;99;99;99;99;99;99;99;99
12505;5;67.8;99;99;99;99;99;99;99;99;99
12506;11;34.09;99;99;99;99;99;99;99;99;99
12508;9;38.67;99;99;99;99;99;99;99;99;99
12509;14;35.57;99;99;99;99;99;99;99;99;99
12510;36;40.16;99;99;99;99;99;99;99;99;99
12511;50;35.36;99;99;99;99;99;99;99;99;99
12512;84;42.86;99;99;99;99;99;99;99;99;99
12513;117;41.92;18;22;3;20;15;13;8;11;7
12514;73;44;99;99;99;99;99;99;99;99;99
12515;21;30.76;99;99;99;99;99;99;99;99;99
12516;369;30.86;53;33;133;90;32;17;8;3;0
12522;39;49.41;99;99;99;99;99;99;99;99;99
12523;29;47.21;99;99;99;99;99;99;99;99;99
12534;27;42.89;99;99;99;99;99;99;99;99;99
12537;27;62.52;99;99;99;99;99;99;99;99;99
12539;58;48.86;99;99;99;99;99;99;99;99;99
12540;105;53.54;10;15;6;6;12;15;15;17;9
12541;118;39.37;15;14;10;15;21;11;13;16;3
12542;100;35.49;8;0;15;40;11;8;10;5;3
12546;160;38.43;18;19;60;30;12;10;7;4;0
12547;208;40.29;30;42;4;28;31;48;17;7;1
12548;298;33.91;33;65;15;37;56;36;25;30;1
12549;158;39.17;34;22;10;26;22;22;8;10;4
12550;303;34.79;59;46;32;49;40;34;25;9;9
12551;245;34.3;48;31;16;54;46;33;11;6;0
12552;208;19.53;58;14;19;66;29;10;10;1;1
12553;204;32.78;56;23;6;41;49;14;8;7;0
12554;194;34.26;37;29;3;35;38;33;8;7;4
12555;6;53.33;99;99;99;99;99;99;99;99;99
12556;90;40.49;99;99;99;99;99;99;99;99;99
12557;37;43.08;99;99;99;99;99;99;99;99;99
12558;847;38;88;77;90;174;140;89;95;83;11
12559;80;31.84;99;99;99;99;99;99;99;99;99
12561;398;34.89;41;16;174;110;29;16;7;5;0
12562;1098;22;162;106;370;246;104;65;30;14;1
12565;8;66.96;99;99;99;99;99;99;99;99;99
12572;1145;19.92;26;53;864;155;25;15;6;1;0
12573;503;10.86;12;37;357;69;15;7;5;1;0
12574;777;20.51;10;35;609;101;21;1;0;0;0
12575;89;16.72;99;99;99;99;99;99;99;99;99
12576;235;33.62;33;17;47;49;37;16;14;14;8
12584;7;46.71;99;99;99;99;99;99;99;99;99
12644;10;38.7;99;99;99;99;99;99;99;99;99
12646;8;52.75;99;99;99;99;99;99;99;99;99
12647;35;41.33;99;99;99;99;99;99;99;99;99
12648;40;48.18;99;99;99;99;99;99;99;99;99
12649;6;83.17;99;99;99;99;99;99;99;99;99
12651;14;43.07;99;99;99;99;99;99;99;99;99
12652;6;43.67;99;99;99;99;99;99;99;99;99
12655;29;40.41;99;99;99;99;99;99;99;99;99
12658;5;67.8;99;99;99;99;99;99;99;99;99
12664;16;26.79;99;99;99;99;99;99;99;99;99
12665;6;58.33;99;99;99;99;99;99;99;99;99
12668;24;40.04;99;99;99;99;99;99;99;99;99
12669;37;36.43;99;99;99;99;99;99;99;99;99
12672;21;45.48;99;99;99;99;99;99;99;99;99
12673;159;33.23;40;22;4;32;37;13;4;6;1
12674;307;30.94;70;42;27;73;58;24;8;3;2
12675;128;39.47;25;15;10;23;23;13;8;6;5
12676;145;41.33;25;20;7;25;24;17;19;4;4
12677;103;43.45;22;11;2;15;16;5;20;12;0
12678;39;28.72;99;99;99;99;99;99;99;99;99
12691;28;47.5;99;99;99;99;99;99;99;99;99
12692;9;23.56;99;99;99;99;99;99;99;99;99
12693;58;27.93;99;99;99;99;99;99;99;99;99
12694;934;28.43;166;165;125;190;129;101;33;19;6
12695;740;42.11;77;78;85;107;116;69;82;74;52
12696;1018;39.23;75;102;106;135;134;129;105;158;74
12697;349;39.89;35;43;39;45;55;44;27;39;22
12698;329;30.06;15;15;111;76;27;25;37;17;6
12705;103;33.59;27;8;7;39;11;3;7;1;0
12706;10;34;99;99;99;99;99;99;99;99;99
12709;48;32.65;99;99;99;99;99;99;99;99;99
12710;220;36.68;32;21;10;35;36;30;19;34;3
12711;104;34.86;14;15;3;15;24;18;8;6;1
12712;430;33.29;47;53;49;82;72;41;48;26;12
12713;147;44.07;9;18;16;16;20;21;20;25;2
12714;191;32.18;20;21;17;30;33;23;19;19;9
12715;106;48.78;17;7;2;8;21;18;19;6;8
12716;230;39.47;25;24;21;35;33;26;25;32;9
12717;71;65.58;99;99;99;99;99;99;99;99;99
12718;144;48.42;13;17;7;19;16;27;22;15;8
12719;243;26.25;26;11;25;43;28;24;29;32;25
12720;155;38.23;15;10;6;17;14;12;28;34;19
12721;78;36.27;99;99;99;99;99;99;99;99;99
12722;134;37.01;11;5;18;37;18;14;11;15;5
12734;393;19.63;1;10;274;94;10;1;3;0;0
12735;799;15.84;0;21;621;128;27;2;0;0;0
12809;22;57.23;99;99;99;99;99;99;99;99;99
12810;13;31.38;99;99;99;99;99;99;99;99;99
12813;14;70.29;99;99;99;99;99;99;99;99;99
12814;9;60.78;99;99;99;99;99;99;99;99;99
12815;8;77.63;99;99;99;99;99;99;99;99;99
12816;7;51.71;99;99;99;99;99;99;99;99;99
12817;19;47.16;99;99;99;99;99;99;99;99;99
12820;5;46.4;99;99;99;99;99;99;99;99;99
12821;5;35.2;99;99;99;99;99;99;99;99;99
12824;7;25.57;99;99;99;99;99;99;99;99;99
12825;21;51.38;99;99;99;99;99;99;99;99;99
12834;92;39.72;99;99;99;99;99;99;99;99;99
12835;131;41.68;16;23;6;17;22;17;16;4;10
12836;171;39.81;32;22;8;41;35;18;3;9;3
12837;178;34.28;28;37;8;37;31;14;15;8;0
12838;127;43.81;11;21;10;7;19;17;30;10;2
12839;110;37.95;22;10;5;20;18;19;9;6;1
12840;226;30.53;9;15;110;51;26;8;4;3;0
12841;438;34.44;42;52;180;93;36;17;11;7;0
12848;59;41.39;99;99;99;99;99;99;99;99;99
12853;65;40.97;99;99;99;99;99;99;99;99;99
12854;25;40.64;99;99;99;99;99;99;99;99;99
12855;153;44.88;18;19;5;20;17;23;13;24;14
12856;715;33.32;108;87;87;159;95;75;47;40;17
12857;339;37.6;18;21;83;61;46;31;25;28;26
12858;247;28.82;11;15;75;49;14;16;21;22;24
12859;118;42.47;18;15;4;19;14;11;6;10;21
12860;728;33.7;85;70;111;117;80;79;59;83;44
12861;841;39.8;50;79;88;125;113;97;95;114;80
12862;562;44.85;39;51;53;71;66;68;67;92;55
12863;583;39.8;45;51;80;93;74;47;56;82;55
12864;486;32.65;41;54;101;111;41;33;50;43;12
12865;800;33.41;95;105;192;109;84;79;42;57;37
12866;156;50.38;17;11;17;32;26;15;25;11;2
12867;287;40.11;52;19;35;99;37;23;15;6;1
12868;66;29.71;99;99;99;99;99;99;99;99;99
12873;38;42.92;99;99;99;99;99;99;99;99;99
12875;216;33.1;8;4;43;48;24;34;30;16;9
12876;308;41.36;29;16;27;73;40;37;38;31;17
12877;223;42.13;17;29;20;30;27;40;31;17;12
12878;203;34.47;32;34;18;24;34;26;21;12;2
12879;347;34.67;34;28;78;66;46;32;38;16;9
12880;183;41.02;16;36;15;19;32;21;20;18;6
12881;240;39.4;10;28;15;20;30;32;27;28;50
12882;176;42.88;18;17;6;14;32;12;9;41;27
12883;154;34.43;24;21;10;19;27;14;16;19;4
12884;88;45.16;99;99;99;99;99;99;99;99;99
12900;19;154;99;99;99;99;99;99;99;99;99
12901;171;38.02;13;25;18;13;23;25;17;23;14
12975;13;50.79;99;99;99;99;99;99;99;99;99
12977;23;55.3;99;99;99;99;99;99;99;99;99
12978;32;49.25;99;99;99;99;99;99;99;99;99
12979;17;69.59;99;99;99;99;99;99;99;99;99
12980;31;46.06;99;99;99;99;99;99;99;99;99
12981;5;77.2;99;99;99;99;99;99;99;99;99
12982;8;37.38;99;99;99;99;99;99;99;99;99
12983;9;66.33;99;99;99;99;99;99;99;99;99
12985;41;52.24;99;99;99;99;99;99;99;99;99
12986;6;68.83;99;99;99;99;99;99;99;99;99
12987;14;46.93;99;99;99;99;99;99;99;99;99
12988;8;39.38;99;99;99;99;99;99;99;99;99
12992;8;26.25;99;99;99;99;99;99;99;99;99
12995;70;39.56;99;99;99;99;99;99;99;99;99
12996;192;39.76;29;45;11;34;37;18;9;7;2
12997;145;43.66;24;24;5;21;30;20;6;11;4
12998;130;35.41;19;26;6;23;22;15;14;4;1
12999;267;36.29;40;59;21;30;60;42;11;3;1
13000;115;38.23;19;21;7;14;28;13;5;5;3
13001;665;35.37;54;47;268;153;75;35;14;18;1
13002;1456;37.22;104;117;566;349;139;92;50;33;6
13003;924;34.26;79;73;444;165;64;56;30;11;2
13008;5;34.8;99;99;99;99;99;99;99;99;99
13013;8;9.75;99;99;99;99;99;99;99;99;99
13017;52;43.88;99;99;99;99;99;99;99;99;99
13018;1204;33.47;105;100;282;238;148;92;99;90;50
13019;1126;45.11;102;87;286;203;120;99;82;102;45
13020;755;40.16;43;42;208;130;78;67;60;71;56
13021;86;42.14;99;99;99;99;99;99;99;99;99
13022;472;40.76;38;33;52;67;53;60;41;78;50
13023;932;29.72;139;158;137;163;121;73;61;54;26
13024;670;34.82;87;94;133;114;90;53;43;37;19
13025;430;42.78;23;27;32;67;63;32;55;82;49
13026;681;34.43;77;102;70;91;77;74;54;63;73
13027;369;41.24;21;24;33;55;43;41;43;81;28
13028;732;32.14;72;42;116;122;74;92;65;95;54
13029;735;30.89;77;66;210;181;78;50;22;39;12
13030;282;31.16;31;44;38;43;42;50;24;8;2
13031;237;44.07;21;19;16;30;38;42;51;19;1
13032;15;29.47;99;99;99;99;99;99;99;99;99
13033;402;31.37;45;69;47;49;51;65;43;26;7
13036;5;999999999;99;99;99;99;99;99;99;99;99
13037;830;35.08;97;72;123;168;116;72;98;59;25
13038;168;30.86;14;10;16;30;24;22;22;21;9
13039;569;34.66;35;38;82;110;80;66;82;52;24
13040;230;33.58;23;13;51;50;19;23;19;19;13
13041;362;28.02;47;48;55;85;39;38;23;15;12
13042;560;35.06;68;43;93;109;75;63;52;38;19
13043;279;31.97;35;32;57;48;33;27;23;20;4
13052;9;999999999;99;99;99;99;99;99;99;99;99
13062;174;59.59;17;22;19;16;23;26;17;9;25
13063;274;43;30;24;20;41;35;28;41;30;25
13064;8;91.5;99;99;99;99;99;99;99;99;99
13137;14;45.79;99;99;99;99;99;99;99;99;99
13139;10;32.1;99;99;99;99;99;99;99;99;99
13140;15;47.4;99;99;99;99;99;99;99;99;99
13141;41;40.85;99;99;99;99;99;99;99;99;99
13142;11;43;99;99;99;99;99;99;99;99;99
13143;21;42.43;99;99;99;99;99;99;99;99;99
13148;8;39.25;99;99;99;99;99;99;99;99;99
13149;8;50.5;99;99;99;99;99;99;99;99;99
13150;6;86.39;99;99;99;99;99;99;99;99;99
13157;77;44.48;99;99;99;99;99;99;99;99;99
13158;105;40.99;15;13;4;15;15;16;10;11;6
13159;198;31.31;41;28;25;31;27;20;16;6;4
13160;142;40.76;13;39;7;10;33;25;10;2;3
13161;177;38.98;33;28;10;38;35;21;10;0;2
13162;326;35.27;35;22;65;86;48;37;22;9;2
13163;576;33.52;69;41;184;142;70;45;15;6;4
13164;568;34.65;46;43;268;126;32;26;13;12;2
13165;454;31.57;64;42;133;93;39;43;26;12;2
13170;125;40.02;9;5;19;18;10;19;16;17;12
13171;107;62.62;8;8;16;18;8;14;12;12;11
13172;104;49.01;8;0;18;14;7;17;11;14;15
13176;12;25.83;99;99;99;99;99;99;99;99;99
13179;111;32.48;13;28;8;10;23;9;10;6;4
13180;528;49.75;18;26;58;66;50;51;64;99;96
13181;173;31.25;8;4;32;41;27;15;19;14;13
13182;21;45.76;99;99;99;99;99;99;99;99;99
13183;223;41.48;27;29;15;31;23;19;25;33;21
13184;257;47.12;13;11;30;43;24;27;33;50;26
13185;278;41.45;17;10;39;48;27;27;40;50;20
13186;494;41.01;37;36;61;85;53;37;52;77;56
13187;337;37.04;33;33;46;52;35;34;36;46;22
13188;465;41.51;54;40;81;68;51;35;33;52;51
13189;162;61.48;3;6;27;15;11;13;21;37;29
13190;208;44.84;19;5;23;37;35;29;24;29;7
13191;988;31.62;126;93;202;179;125;112;65;71;15
13192;235;38.91;25;34;16;38;45;35;24;18;0
13193;301;24.55;30;32;37;62;36;41;39;22;2
13194;262;35.96;30;20;21;51;43;25;38;27;7
